Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2024-03-13,Tablet,Electronics,North,SP_6,Home Office,2,1407.26155306505,306.49625391573255,1205.081933744901
2024-11-30,Tablet,Electronics,East,SP_4,Home Office,2,605.509964456732,88.54380453677277,642.8242088826926
2024-07-22,Monitor,Electronics,East,SP_3,Home Office,7,3852.0132982708938,298.3982280705361,4541.487649295029
2024-07-12,Phone,Electronics,North,SP_6,Consumer,3,1269.5100135658656,217.05346782256973,1314.448626271533
2023-06-08,Monitor,Electronics,East,SP_4,Home Office,7,10631.536500454917,812.4264828626076,11889.407307028398
2024-05-03,Headphones,Accessories,East,SP_18,Home Office,3,2594.630082989749,454.15576434508785,2250.4413631253797
2024-11-16,Keyboard,Accessories,North,SP_6,Consumer,2,3730.1593763308742,951.4641276476966,3960.2510736777144
2023-08-30,Monitor,Accessories,South,SP_5,Home Office,4,968.3195961829078,289.92411866909794,1058.558256630579
2023-01-05,Printer,Accessories,North,SP_9,Consumer,4,5501.054131598082,547.366866692799,4492.412797282465
2024-08-18,Printer,Accessories,East,SP_11,Consumer,3,5840.941921433637,595.5687843846447,4899.7659902220275
2023-12-27,Keyboard,Electronics,West,SP_6,Consumer,9,4648.5872609223015,1174.7948447594188,5172.168578579649
2024-04-03,Laptop,Electronics,South,SP_16,Corporate,6,5978.268087084284,999.9529674626671,5834.670138955169
2023-09-05,Laptop,Electronics,West,SP_19,Consumer,5,7317.009020532468,2041.0880735792164,7040.663159084272
2024-07-19,Keyboard,Electronics,South,SP_11,Home Office,6,8037.890392690213,1947.1713871517518,9389.444290536803
2024-11-03,Keyboard,Electronics,West,SP_15,Home Office,8,9750.79068014566,2282.7277802401977,11669.612990168669
2024-02-26,Monitor,Accessories,South,SP_9,Consumer,5,3940.8051434896465,297.48518204051146,4357.560320648401
2023-01-15,Keyboard,Accessories,North,SP_19,Corporate,4,6043.039665436889,356.3513491135926,6750.301979063165
2024-07-26,Headphones,Electronics,South,SP_19,Corporate,7,9631.016491061037,1244.2378095278316,8507.350378075098
2023-05-02,Phone,Electronics,South,SP_9,Corporate,5,2465.202568993763,257.1812478004317,2161.7119169080215
2023-10-04,Laptop,Electronics,South,SP_4,Home Office,4,7741.453265401013,1765.649151006412,9229.92668540353
2024-07-11,Laptop,Accessories,East,SP_10,Corporate,5,6001.056180461075,976.2724093102825,6469.358727519216
2024-03-28,Headphones,Accessories,West,SP_9,Corporate,4,4583.323527458491,828.6034481582592,4925.624091412868
2024-01-25,Mouse,Electronics,North,SP_19,Consumer,8,13814.608157259561,3501.1103396586345,12633.116397559877
2023-10-21,Headphones,Accessories,West,SP_15,Corporate,8,10821.954553057263,1835.6867075262721,12494.939340116258
2024-07-27,Headphones,Electronics,West,SP_19,Corporate,1,334.0627158914755,62.21302746682404,273.18852462598727
2024-08-20,Keyboard,Accessories,North,SP_2,Corporate,3,3335.5826184674033,869.1863408767279,3034.8336228628796
2024-03-21,Tablet,Accessories,East,SP_10,Consumer,4,6420.294748836896,1013.3404953124291,5598.859957900067
2023-07-29,Tablet,Electronics,South,SP_19,Consumer,2,2919.9284326368083,206.67743111894364,3166.4826094833306
2024-08-12,Headphones,Accessories,East,SP_17,Corporate,5,9736.918517284721,1756.7962048266907,10575.656640939005
2024-12-14,Keyboard,Accessories,East,SP_20,Home Office,8,1958.7944274774068,381.65233101617696,1986.0071654335152
2023-10-29,Phone,Electronics,South,SP_2,Home Office,2,1340.3882439054466,238.52101713765038,1075.130532023138
2023-08-11,Tablet,Accessories,West,SP_19,Consumer,9,10696.334591775292,1224.8627239415305,12295.45938318356
2023-01-03,Mouse,Electronics,South,SP_17,Corporate,7,9205.571467661439,975.0773008583293,10883.14743267262
2024-06-01,Printer,Accessories,North,SP_18,Home Office,6,4163.0446478036365,592.9803036807177,3667.3300315760584
2023-04-03,Keyboard,Electronics,South,SP_17,Corporate,8,13505.943995812444,1236.566207971935,15354.81441494454
2024-06-03,Headphones,Electronics,West,SP_2,Consumer,2,991.6520544976463,214.69854019887728,1179.3862473891938
2024-03-03,Phone,Accessories,East,SP_19,Home Office,5,1007.6419865954632,205.22515898872092,937.9027313694895
2024-05-07,Phone,Accessories,East,SP_1,Consumer,4,7657.218068308133,1593.458687089014,6692.582651289988
2023-08-23,Monitor,Electronics,South,SP_11,Corporate,8,7238.417839793436,768.71543816092,8621.071612601876
2024-09-11,Phone,Accessories,North,SP_10,Consumer,1,1923.4816417209686,214.72259032923316,1584.7513633936633
2023-06-10,Tablet,Accessories,West,SP_5,Consumer,3,2100.8306418642096,518.584927958728,1912.5631425011586
2024-12-21,Headphones,Accessories,East,SP_16,Consumer,8,2513.660345889653,559.3596665224724,2757.012094048358
2023-11-27,Printer,Electronics,South,SP_5,Consumer,5,7952.676440977208,2137.6393640720335,8325.98614843002
2023-11-29,Tablet,Electronics,North,SP_12,Home Office,4,6817.900629145027,1028.6605032307584,7321.09091188986
2023-02-19,Keyboard,Electronics,North,SP_4,Corporate,6,6514.538507554468,1217.1239849920025,7056.786648989985
2024-06-06,Printer,Accessories,East,SP_6,Home Office,5,1664.6530616007817,390.68479558490526,1788.5992825777678
2024-10-29,Keyboard,Accessories,East,SP_19,Corporate,3,4132.324004856024,1212.9971909885537,3871.55987565492
2024-05-06,Phone,Electronics,West,SP_9,Corporate,5,2639.295770276416,784.9475529574775,2440.293108432974
2024-08-04,Mouse,Electronics,North,SP_12,Corporate,4,6915.547146725246,2073.2385255468107,6717.669953260917
2024-11-11,Laptop,Accessories,West,SP_15,Corporate,1,693.2416151759442,188.99958512799708,778.5612388456846
2023-09-29,Printer,Accessories,North,SP_16,Corporate,1,1725.87150256507,362.28235521352514,2028.4312986891825
2024-08-02,Headphones,Accessories,North,SP_13,Home Office,7,6779.249227858344,350.77691458212627,6657.89011001959
2023-09-09,Monitor,Accessories,South,SP_7,Corporate,4,5094.712442586684,1145.7292008556087,4250.551476640717
2024-07-13,Laptop,Electronics,East,SP_20,Consumer,1,1621.2125302777395,177.76575783374068,1905.4425593224844
2024-11-26,Phone,Accessories,North,SP_4,Home Office,6,1636.7438242156584,105.22918503779998,1362.0512088365595
2024-11-29,Phone,Accessories,West,SP_11,Home Office,1,1678.0988111416127,376.3910308968999,1449.2797055190194
2023-03-31,Headphones,Electronics,East,SP_8,Corporate,8,3596.5318014231657,859.5809255243064,4125.47806790749
2024-03-21,Laptop,Electronics,West,SP_6,Consumer,9,7606.377354288381,1634.2931556923438,7763.0034362062015
2023-11-28,Monitor,Accessories,East,SP_10,Consumer,3,3153.017562599741,445.4975635558388,2967.2243604593527
2023-05-19,Printer,Electronics,East,SP_7,Corporate,7,12682.37495422472,2254.30522389289,14868.358240871425
2023-12-23,Printer,Accessories,North,SP_7,Corporate,5,1201.96565106032,341.0420158503272,1423.370795652223
2024-08-23,Laptop,Accessories,South,SP_4,Consumer,3,3619.6940848026406,841.2268286786017,3374.6591748148066
2023-10-01,Keyboard,Electronics,North,SP_3,Home Office,5,6782.702500561551,1194.9158781655615,7782.2670456735295
2023-01-19,Tablet,Electronics,East,SP_7,Home Office,7,5388.937094648326,1068.9618919165973,5773.769395584115
2023-11-07,Mouse,Accessories,North,SP_4,Corporate,7,5060.133318499193,1426.5573371793648,4603.691831457901
2023-06-03,Keyboard,Electronics,North,SP_13,Home Office,9,9745.600367869574,1446.6917918664733,11466.41096749817
2024-01-25,Printer,Accessories,East,SP_20,Home Office,8,4294.246017251286,324.04779326461835,3543.730528095825
2023-09-17,Tablet,Accessories,East,SP_17,Consumer,4,4170.456293155707,548.233839704247,3866.750819543106
2024-09-11,Mouse,Accessories,North,SP_7,Home Office,5,7885.227911411326,1212.748476086202,7558.027574340916
2024-07-24,Mouse,Electronics,North,SP_17,Consumer,5,8608.559537444633,1017.8844081885571,9265.059367249361
2023-05-05,Mouse,Accessories,North,SP_4,Corporate,2,1786.5809856360427,325.59205956827793,1456.730274197456
2023-12-20,Phone,Accessories,West,SP_11,Corporate,7,9178.001585610438,1158.3965946496535,10608.950794889739
2023-09-30,Headphones,Accessories,North,SP_3,Consumer,7,1400.2585263072767,106.13244985849656,1489.3726275771685
2024-09-10,Mouse,Electronics,West,SP_11,Consumer,9,10715.710235477529,1039.6074358287271,9751.394175064688
2023-09-02,Monitor,Accessories,South,SP_3,Corporate,9,17598.828147358334,4919.559188521774,18713.482266909865
2024-03-25,Laptop,Accessories,West,SP_12,Consumer,4,3048.308195560722,632.2157887973765,3093.3303906415267
2023-09-04,Printer,Accessories,North,SP_1,Corporate,5,6352.985117883214,816.8488995453329,5936.930059093113
2024-06-03,Monitor,Electronics,South,SP_4,Corporate,7,11004.774086334724,1559.7008881409547,8929.698347656427
2023-05-21,Laptop,Accessories,West,SP_14,Corporate,7,9072.556064469498,1572.6894241920108,9258.00156514717
2023-12-28,Keyboard,Accessories,West,SP_1,Corporate,8,7626.399574722487,1664.7096291600112,6351.819287578686
2023-01-08,Headphones,Electronics,East,SP_14,Corporate,8,3797.0882556572524,742.5015183842655,4268.195054795427
2024-04-22,Keyboard,Electronics,South,SP_13,Corporate,2,2069.325030849631,585.980145388632,1728.7353638908662
2023-12-18,Laptop,Accessories,East,SP_13,Home Office,9,6575.504188693185,1357.4287169836757,6388.074111323494
2024-05-09,Monitor,Accessories,South,SP_15,Home Office,4,5810.626079081342,1613.5992112817157,5658.508053804301
2024-08-28,Laptop,Accessories,West,SP_17,Corporate,1,995.442981886058,51.12350255202561,1017.8212019359652
2024-03-02,Mouse,Electronics,East,SP_12,Home Office,1,1729.7835762931786,471.60796587538624,1411.1629008204739
2023-02-08,Phone,Electronics,North,SP_14,Consumer,5,2739.901932038588,631.1765413654285,2415.313912359559
2024-08-15,Printer,Accessories,West,SP_12,Consumer,7,6663.273537875027,620.0066984388415,5862.3512143620355
2023-07-06,Keyboard,Electronics,South,SP_18,Corporate,5,6017.544787553275,696.5880047867626,6255.768830174057
2024-08-18,Printer,Accessories,South,SP_4,Home Office,3,1280.479250552794,237.7881977581221,1159.415332141451
2024-08-22,Phone,Accessories,East,SP_14,Consumer,7,8807.66698071456,715.4867654138187,7554.142133317246
2023-04-03,Mouse,Electronics,East,SP_19,Consumer,1,723.6585295896368,178.26753818247715,584.2393665969047
2023-03-27,Mouse,Accessories,South,SP_13,Consumer,1,613.1669242675871,151.93875774150456,696.6912559569681
2023-02-13,Keyboard,Electronics,West,SP_18,Consumer,2,910.8786630256411,114.07593625754699,1082.6879395638725
2023-05-17,Keyboard,Electronics,East,SP_11,Home Office,1,829.7874661403201,55.97269221948663,897.2531678962497
2024-02-25,Mouse,Accessories,North,SP_6,Consumer,9,16849.515126146147,5007.875811759132,16261.213803728768
2023-03-15,Tablet,Electronics,South,SP_9,Consumer,4,1023.2421871836211,115.3012010561963,868.5324469752586
2024-07-01,Printer,Accessories,North,SP_12,Consumer,7,12137.168224680032,811.8510902517812,12016.305582526513
2024-09-04,Headphones,Electronics,South,SP_19,Corporate,5,4576.248080066267,606.3127819703486,4498.125527361146
2024-05-26,Phone,Accessories,North,SP_14,Consumer,7,8476.180647952446,2477.170707058756,8204.523496099155
2023-06-05,Printer,Accessories,West,SP_15,Consumer,7,7861.434941259682,1951.4589572575242,7478.751549670759
2023-09-12,Phone,Accessories,South,SP_11,Home Office,1,1866.3324708930206,317.4319294680809,1863.9088217234232
2023-06-20,Tablet,Electronics,West,SP_6,Consumer,1,1586.2326845702844,200.39290786223992,1315.4188028330852
2024-12-28,Headphones,Accessories,East,SP_14,Consumer,3,5918.047090770926,922.1887107921559,4825.089363321419
2023-06-19,Monitor,Electronics,South,SP_3,Consumer,2,3259.9478258381105,177.1501354908651,2691.3611358123762
2023-11-18,Phone,Electronics,West,SP_19,Corporate,7,5128.19502700426,1177.3957339687415,4512.808506064817
2024-07-20,Printer,Electronics,North,SP_20,Home Office,3,5799.571868540296,434.4521219653298,5284.732867541411
2024-03-31,Laptop,Electronics,West,SP_11,Home Office,7,13792.928964179835,2479.408555100829,11969.26993498896
2024-08-25,Headphones,Electronics,South,SP_17,Corporate,9,3794.117998590532,726.4266247993484,3417.6150933545837
2024-09-04,Mouse,Accessories,West,SP_17,Corporate,1,1821.8795308093588,91.86361784372717,1592.9329642851449
2023-06-04,Mouse,Electronics,North,SP_3,Home Office,3,4186.6917876230755,1234.9470384429276,3601.799656910423
2023-12-15,Tablet,Accessories,North,SP_14,Consumer,6,11157.53271635763,1400.6581852935221,10233.611626382728
2024-03-26,Phone,Accessories,North,SP_7,Home Office,9,16634.972127547586,1152.9044220835258,15953.022309083073
2024-10-14,Monitor,Electronics,East,SP_19,Corporate,5,9022.357280684952,2378.2675713208555,9903.902125713026
2023-06-22,Phone,Accessories,South,SP_3,Consumer,3,5380.488205884845,473.4192087821805,6360.920643737483
2023-01-10,Mouse,Accessories,North,SP_2,Home Office,8,3294.105841502347,185.256507078261,3846.1522717661596
2023-09-22,Keyboard,Electronics,East,SP_17,Consumer,5,2291.641374504358,397.9954759594084,2269.580918704481
2024-03-13,Laptop,Accessories,North,SP_9,Consumer,6,2472.0177292712397,203.8901595198323,2433.7954791224493
2023-09-04,Headphones,Electronics,West,SP_6,Corporate,2,727.704719681027,215.1137115113578,618.7521563675328
2024-10-28,Tablet,Electronics,South,SP_9,Home Office,4,3343.6540525327164,175.88538702108642,3974.5883669560394
2024-06-29,Keyboard,Electronics,West,SP_5,Corporate,1,1431.125145784356,89.87370895564975,1580.0181449330873
2024-05-13,Printer,Accessories,East,SP_2,Home Office,4,3353.7868141226113,866.3535354382934,3820.054753806706
2023-05-09,Monitor,Accessories,West,SP_15,Home Office,1,1496.5405998951705,164.5265667484165,1337.4066529831841
2024-11-02,Keyboard,Accessories,West,SP_9,Consumer,4,6706.03850014546,1863.6026562073569,6440.710020546568
2024-08-23,Printer,Accessories,North,SP_19,Consumer,2,2798.373064527101,357.588040681519,2353.5941689577176
2024-08-27,Keyboard,Electronics,West,SP_10,Consumer,6,6223.131043856061,419.7231981936844,7320.426132027759
2023-11-23,Monitor,Electronics,North,SP_4,Corporate,6,4391.588347582334,231.2081226918021,4015.3683853126995
2024-02-08,Headphones,Accessories,North,SP_10,Consumer,8,3391.4084193553244,409.14568157926993,3521.6517459033007
2024-09-20,Keyboard,Electronics,South,SP_8,Corporate,9,9797.159612164416,1650.1614959321785,8434.257257650923
2024-08-28,Tablet,Accessories,East,SP_13,Consumer,8,11962.224928526522,601.1499832888215,13411.07360659606
2024-11-05,Mouse,Electronics,East,SP_7,Corporate,1,1186.837780707287,231.7618846904182,1037.9345811025776
2024-09-02,Phone,Electronics,East,SP_7,Home Office,3,4496.002364168499,599.83590736686,5052.399545627759
2024-09-16,Keyboard,Electronics,North,SP_4,Corporate,6,4820.3724613098075,711.1899552208391,4630.956017887413
2023-12-25,Tablet,Electronics,East,SP_15,Corporate,1,320.2329134996264,36.93974306552622,330.193055884178
2024-08-25,Phone,Electronics,North,SP_12,Corporate,8,12703.810134869103,2315.4129674149754,11533.579764877633
2024-12-18,Headphones,Accessories,South,SP_16,Home Office,6,3573.0204077592048,384.20922653276887,4120.087643920205
2023-01-17,Printer,Accessories,East,SP_6,Corporate,1,1309.313108424843,109.59673659870475,1445.412772426938
2023-10-01,Phone,Electronics,North,SP_9,Home Office,2,3295.4538803970395,898.5442896697346,3103.360508012281
2024-11-15,Printer,Accessories,East,SP_3,Consumer,6,2702.3880199225086,398.9771778118264,2794.6627268726706
2023-04-26,Keyboard,Electronics,East,SP_8,Consumer,8,10218.323824191171,707.4409988261914,8701.877396915972
2024-11-23,Tablet,Electronics,South,SP_7,Home Office,5,7204.369256560844,775.051005849064,6225.936059984949
2023-04-01,Mouse,Electronics,West,SP_4,Corporate,1,1543.755560274064,196.80681542689,1564.5515658893785
2023-03-23,Keyboard,Electronics,East,SP_13,Consumer,2,931.5998001093553,225.8305769914687,983.9925133023754
2023-11-20,Printer,Accessories,South,SP_19,Corporate,4,6740.836366251474,374.5469800306606,6895.691480043689
2023-04-24,Monitor,Electronics,East,SP_7,Corporate,4,1477.8696762833838,250.59108799413036,1512.988587717159
2023-02-27,Phone,Accessories,East,SP_10,Home Office,7,7946.751698775773,1207.2953225854421,8716.919534301742
2023-06-03,Keyboard,Electronics,East,SP_12,Consumer,2,1996.2857063123677,583.1152552583573,2317.6138270967936
2024-02-08,Printer,Electronics,East,SP_3,Home Office,7,4194.25253536797,398.5326459887688,4005.674823406757
2024-09-19,Headphones,Accessories,West,SP_12,Home Office,7,5204.327342235214,1077.1275900241276,5281.2125259979075
2023-09-23,Phone,Electronics,West,SP_19,Home Office,7,3471.8908694401634,349.09592326768063,4017.705422575351
2023-11-11,Headphones,Electronics,East,SP_15,Home Office,3,2898.921452034768,542.4041870036692,2857.500104492899
2024-12-15,Printer,Accessories,East,SP_8,Corporate,6,1583.51801776205,298.9140583088103,1548.7749714923004
2023-02-10,Tablet,Accessories,South,SP_12,Consumer,6,10800.284973198479,743.4557872273957,11951.657807815482
2023-04-15,Laptop,Accessories,South,SP_20,Consumer,4,1977.108812263486,324.4689096447793,2275.494964631289
2023-07-12,Headphones,Electronics,North,SP_6,Consumer,1,1794.8319616207075,296.66602854682316,1965.4646631459436
2024-02-05,Keyboard,Electronics,West,SP_10,Corporate,9,15789.953882170854,2049.2860358120133,13264.346911342971
2023-10-05,Mouse,Accessories,East,SP_2,Corporate,2,2026.0379457676725,241.68533397970225,1997.4878241557096
2023-12-20,Keyboard,Accessories,West,SP_13,Home Office,9,9863.156537884493,1046.229334353848,8726.801059435858
2024-08-02,Phone,Electronics,South,SP_7,Home Office,8,5947.554983696532,306.21146209399944,5513.021617833842
2024-12-09,Tablet,Electronics,West,SP_8,Home Office,1,1994.3742799559543,100.62430176527054,1969.448114217044
2023-09-13,Printer,Accessories,West,SP_16,Home Office,7,9851.729601436815,1945.1925108454789,8754.35989746787
2024-10-12,Monitor,Accessories,East,SP_11,Consumer,3,5739.764744051982,705.2218075348036,5776.346952725575
2024-10-22,Mouse,Accessories,East,SP_4,Home Office,9,8519.708879088485,783.5760617980151,9007.976401930318
